Decimal Day of Year in 2022 (UTC), HRRR Air Temp (*C), HRRR Precip (mm), Incoming Shortwave (W/m^2), Surface Temp (*C), HRRR 4 cm Soil Temp (*C), HRRR 10 cm Soil Temp (*C), HRRR 100 cm Soil Temp (*C), HRRR 4 cm Soil Water (m^3 m^-3), HRRR 10 cm Soil Water (m^3 m^-3), HRRR 100 cm Soil Water (m^3 m^-3)
23.0417, -0.856018, 0.00000, 0.00000, -2.57001, 0.500000, 1.80002, 6.92001, 0.199000, 0.213000, 0.229000
23.0833, -1.80368, 0.00000, 0.00000, -3.00000, 0.679993, 1.42999, 6.89999, 0.199000, 0.213000, 0.229000
23.1250, -1.57874, 0.00000, 0.00000, -2.60001, 0.730011, 1.32001, 6.88000, 0.200000, 0.213000, 0.229000
23.1667, -1.82156, 0.00000, 0.00000, -2.64999, 0.610016, 1.10001, 6.86002, 0.200000, 0.213000, 0.229000
23.2083, -1.48203, 0.00000, 0.00000, -2.14999, 0.399994, 0.790009, 6.84000, 0.200000, 0.213000, 0.229000
23.2500, -1.38379, 0.00000, 0.00000, -2.03000, 0.339996, 0.720001, 6.82001, 0.201000, 0.213000, 0.229000
23.2917, -1.57330, 0.00000, 0.00000, -2.16998, 0.679993, 0.990021, 6.83002, 0.201000, 0.213000, 0.229000
23.3333, -2.36557, 0.00000, 0.00000, -3.14999, 0.520020, 0.990021, 6.84000, 0.201000, 0.212000, 0.229000
23.3750, -1.40378, 0.00000, 0.00000, -2.41998, 0.520020, 1.07001, 6.82001, 0.201000, 0.212000, 0.229000
23.4167, -0.0320740, 0.00000, 0.00000, -0.660004, -0.0299988, 0.899994, 6.81000, 0.201000, 0.212000, 0.229000
23.4583, -0.348572, 0.00000, 0.00000, -1.10001, 0.170013, 0.910004, 6.80002, 0.201000, 0.212000, 0.229000
23.5000, 0.410248, 0.00000, 0.00000, -0.309998, -0.0599976, 0.709991, 6.79001, 0.201000, 0.212000, 0.229000
23.5417, 0.569061, 0.00000, 0.00000, -0.179993, 0.0899963, 0.589996, 6.77002, 0.201000, 0.212000, 0.229000
23.5833, 1.21640, 0.00000, 89.1000, 0.779999, 0.360016, 0.649994, 6.75000, 0.201000, 0.212000, 0.229000
23.6250, 3.11954, 0.00000, 265.800, 3.45999, 1.64999, 0.869995, 6.74002, 0.200000, 0.212000, 0.229000
23.6667, 4.00079, 0.00000, 360.400, 5.70001, 3.29001, 1.45001, 6.72000, 0.200000, 0.212000, 0.229000
23.7083, 4.07605, 0.00000, 445.100, 6.66000, 4.08002, 2.11002, 6.70001, 0.199000, 0.212000, 0.229000
23.7500, 3.36945, 0.00000, 443.500, 6.64001, 4.81000, 2.94000, 6.69000, 0.199000, 0.212000, 0.229000
23.7917, 5.25204, 0.00000, 576.400, 9.33002, 6.95001, 4.07001, 6.67001, 0.199000, 0.212000, 0.229000
23.8333, 4.37613, 0.00000, 500.800, 8.45001, 7.01001, 4.74002, 6.64999, 0.199000, 0.211000, 0.229000
23.8750, 3.99661, 0.00000, 367.200, 7.09000, 6.59000, 5.01001, 6.64001, 0.199000, 0.211000, 0.229000
23.9167, 3.54361, 0.00000, 199.900, 5.08002, 5.72000, 5.13000, 6.62000, 0.199000, 0.211000, 0.229000
23.9583, 2.20676, 0.00000, 28.6000, 2.12000, 4.11002, 4.84000, 6.61002, 0.199000, 0.211000, 0.229000
24.0000, 0.116913, 0.00000, 0.00000, -0.419983, 2.17999, 4.19000, 6.61002, 0.199000, 0.211000, 0.229000
24.0417, -0.794830, 0.00000, 0.00000, -1.54999, 0.790009, 3.42999, 6.61002, 0.199000, 0.211000, 0.229000
24.0833, -1.79279, 0.00000, 0.00000, -3.04999, 1.58002, 2.88000, 6.61002, 0.198000, 0.211000, 0.229000
24.1250, -2.41711, 0.00000, 0.00000, -3.79001, 1.73001, 2.52002, 6.61002, 0.199000, 0.211000, 0.229000
24.1667, -2.66681, 0.00000, 0.00000, -3.98999, 1.22000, 2.52002, 6.62000, 0.199000, 0.211000, 0.229000
24.2083, -1.31393, 0.00000, 0.00000, -1.59000, 0.309998, 1.78000, 6.63000, 0.198000, 0.211000, 0.229000
24.2500, -0.104828, 0.00000, 0.00000, -0.309998, 0.540009, 2.06000, 6.63000, 0.199000, 0.211000, 0.229000
24.2917, 0.0876770, 0.00000, 0.00000, -0.0400085, 0.559998, 1.83002, 6.63000, 0.199000, 0.211000, 0.229000
24.3333, -0.135895, 0.00000, 0.00000, -0.479980, 0.559998, 1.59000, 6.63000, 0.199000, 0.210000, 0.229000
24.3750, 0.285858, 0.00000, 0.00000, 0.140015, 0.679993, 1.55002, 6.63000, 0.199000, 0.210000, 0.229000
24.4167, -0.213837, 0.00000, 0.00000, -0.660004, 0.390015, 1.38000, 6.63000, 0.199000, 0.210000, 0.229000
24.4583, -0.394684, 0.00000, 0.00000, -0.899994, -0.0599976, 1.12000, 6.63000, 0.199000, 0.210000, 0.229000
24.5000, -0.111023, 0.00000, 0.00000, -0.769989, -0.169983, 0.929993, 6.63000, 0.198000, 0.210000, 0.229000
24.5417, 0.309906, 0.00000, 0.00000, -0.479980, -0.100006, 0.860016, 6.63000, 0.198000, 0.210000, 0.229000
24.5833, 1.51151, 0.00000, 92.9000, 0.899994, 0.220001, 0.820007, 6.63000, 0.198000, 0.210000, 0.229000
24.6250, 5.38440, 0.00000, 271.100, 5.14001, 2.33002, 1.14001, 6.63000, 0.197000, 0.210000, 0.229000
24.6667, 7.88235, 0.00000, 276.400, 7.81000, 4.56000, 1.95999, 6.63000, 0.197000, 0.210000, 0.229000
24.7083, 8.71603, 0.00000, 239.800, 8.66000, 5.52002, 2.73001, 6.63000, 0.197000, 0.210000, 0.229000
24.7500, 10.5697, 0.00000, 305.800, 10.9400, 7.33002, 3.74002, 6.63000, 0.197000, 0.210000, 0.229000
24.7917, 10.8822, 0.00000, 274.300, 11.6400, 8.66000, 4.95999, 6.63000, 0.197000, 0.210000, 0.229000
24.8333, 10.9885, 0.00000, 322.000, 12.2800, 9.23001, 5.77002, 6.63000, 0.197000, 0.210000, 0.229000
24.8750, 11.1623, 0.00000, 224.000, 12.1200, 10.1200, 6.89999, 6.63000, 0.196000, 0.209000, 0.229000
24.9167, 10.7417, 0.00000, 205.600, 11.2000, 10.0500, 7.52002, 6.63000, 0.196000, 0.209000, 0.229000
24.9583, 8.13541, 0.00000, 30.7000, 7.91000, 8.88000, 7.86002, 6.63000, 0.196000, 0.209000, 0.229000
25.0000, 5.79272, 0.00000, 0.00000, 5.34000, 7.03000, 7.59000, 6.63000, 0.196000, 0.209000, 0.229000
25.0417, 5.47858, 0.00100000, 0.00000, 5.50000, 6.48001, 6.85001, 6.63000, 0.196000, 0.209000, 0.229000
25.0833, 2.49985, 0.00000, 0.00000, 2.34000, 4.74002, 6.39001, 6.63000, 0.196000, 0.209000, 0.229000
25.1250, 0.810791, 0.00000, 0.00000, 0.730011, 3.54001, 5.89999, 6.63000, 0.196000, 0.209000, 0.229000
25.1667, -0.358368, 0.00000, 0.00000, -0.380005, 2.45999, 5.37000, 6.63000, 0.196000, 0.209000, 0.229000
25.2083, -1.80743, 0.00000, 0.00000, -1.79999, 1.28000, 4.55002, 6.63000, 0.196000, 0.209000, 0.229000
25.2500, -3.03098, 0.00000, 0.00000, -2.54999, 0.750000, 4.30002, 6.63000, 0.196000, 0.209000, 0.229000
25.2917, -3.48978, 0.00000, 0.00000, -2.50000, 0.300018, 3.67001, 6.64001, 0.196000, 0.209000, 0.229000
25.3333, -6.14639, 0.00000, 0.00000, -5.82001, 1.62000, 3.45999, 6.66000, 0.196000, 0.209000, 0.229000
25.3750, -5.63852, 0.00000, 0.00000, -3.75998, 0.380005, 2.57001, 6.66000, 0.196000, 0.209000, 0.229000
25.4167, -7.29105, 0.00000, 0.00000, -6.39999, 0.119995, 2.26001, 6.66000, 0.196000, 0.208000, 0.229000
25.4583, -7.98761, 0.00000, 0.00000, -7.09000, -0.970001, 1.95001, 6.67001, 0.198000, 0.208000, 0.229000
25.5000, -8.31198, 0.00000, 0.00000, -7.41000, -1.94998, 1.08002, 6.67001, 0.198000, 0.208000, 0.229000
25.5417, -8.84293, 0.00000, 0.00000, -8.29999, -4.34000, 1.28000, 6.67999, 0.198000, 0.208000, 0.229000
25.5833, -9.39206, 0.00000, 94.8000, -8.63998, -6.03000, 0.950012, 6.67999, 0.198000, 0.209000, 0.229000
25.6250, -8.29007, 0.00000, 289.900, -5.69998, -3.44998, -0.0499878, 6.69000, 0.198000, 0.209000, 0.229000
25.6667, -7.04568, 0.00000, 453.100, -3.04001, -1.98999, -0.299988, 6.70001, 0.198000, 0.209000, 0.229000
25.7083, -5.52094, 0.00000, 565.100, -0.279999, -1.04999, 0.00000, 6.70001, 0.199000, 0.209000, 0.229000
25.7500, -4.46021, 0.00000, 624.400, 1.20001, 0.00000, 0.0599976, 6.70999, 0.198000, 0.209000, 0.229000
25.7917, -3.54794, 0.00000, 613.000, 2.09000, 1.08002, 0.529999, 6.72000, 0.198000, 0.209000, 0.229000
25.8333, -2.94876, 0.00000, 536.200, 2.06000, 1.63000, 1.17001, 6.72000, 0.198000, 0.209000, 0.229000
25.8750, -2.78610, 0.00000, 400.900, 0.940002, 1.36002, 1.35001, 6.73001, 0.197000, 0.209000, 0.229000
25.9167, -3.24979, 0.00000, 224.200, -1.12000, 0.350006, 1.45001, 6.73001, 0.198000, 0.209000, 0.229000
25.9583, -4.26474, 0.00000, 37.0000, -3.81000, 0.500000, 1.44000, 6.74002, 0.198000, 0.208000, 0.229000
26.0000, -5.24341, 0.00000, 0.00000, -5.20999, -0.100006, 1.38000, 6.75000, 0.198000, 0.208000, 0.229000
26.0417, -5.60910, 0.00000, 0.00000, -5.39999, -0.729980, 1.12000, 6.75000, 0.199000, 0.208000, 0.229000
26.0833, -6.15012, 0.00000, 0.00000, -5.70999, -1.12000, 0.700012, 6.76001, 0.199000, 0.208000, 0.229000
26.1250, -6.98019, 0.00000, 0.00000, -6.98999, -3.69000, 0.839996, 6.76001, 0.199000, 0.208000, 0.229000
26.1667, -6.98145, 0.00000, 0.00000, -6.60999, -4.07001, 0.790009, 6.77002, 0.199000, 0.208000, 0.229000
26.2083, -7.16605, 0.00000, 0.00000, -6.70999, -4.07999, 0.690002, 6.77002, 0.199000, 0.208000, 0.229000
26.2500, -7.98163, 0.00000, 0.00000, -7.76999, -5.19000, 0.410004, 6.77002, 0.199000, 0.209000, 0.229000
26.2917, -8.93869, 0.00000, 0.00000, -8.94998, -5.92999, -0.0700073, 6.77002, 0.199000, 0.209000, 0.229000
26.3333, -9.36447, 0.00000, 0.00000, -9.34000, -6.22998, -0.579987, 6.76001, 0.199000, 0.209000, 0.229000
26.3750, -9.78525, 0.00000, 0.00000, -9.75000, -6.54001, -0.929993, 6.76001, 0.199000, 0.209000, 0.229000
26.4167, -10.6727, 0.00000, 0.00000, -10.5600, -7.29999, -1.72000, 6.77002, 0.199000, 0.209000, 0.229000
26.4583, -11.0475, 0.00000, 0.00000, -10.9400, -7.69998, -2.25000, 6.77002, 0.199000, 0.209000, 0.229000
26.5000, -11.7114, 0.00000, 0.00000, -11.6700, -8.41998, -3.28000, 6.77002, 0.199000, 0.209000, 0.229000
26.5417, -12.0116, 0.00000, 0.00000, -11.9400, -8.75998, -4.04999, 6.77002, 0.199000, 0.209000, 0.229000
26.5833, -11.8522, 0.00000, 105.000, -10.9700, -8.75998, -4.97998, 6.77002, 0.199000, 0.210000, 0.229000
26.6250, -10.6469, 0.00000, 298.000, -7.78000, -7.91998, -5.75000, 6.77002, 0.199000, 0.209000, 0.229000
26.6667, -8.59622, 0.00000, 459.800, -4.35001, -6.31000, -5.59000, 6.78000, 0.199000, 0.210000, 0.229000
26.7083, -6.34348, 0.00000, 579.000, -0.259979, -4.37000, -4.54999, 6.78000, 0.199000, 0.210000, 0.229000
26.7500, -4.04691, 0.00000, 635.200, 2.73001, -2.04999, -3.92999, 6.78000, 0.199000, 0.209000, 0.229000
26.7917, -2.24628, 0.00000, 614.900, 4.48001, 1.69000, -3.22998, 6.78000, 0.198000, 0.209000, 0.229000
26.8333, -0.568024, 0.00000, 540.700, 4.92999, 1.91000, -1.70999, 6.77002, 0.198000, 0.209000, 0.229000
26.8750, 0.426056, 0.00000, 404.700, 4.51001, 2.60001, -0.229980, 6.77002, 0.198000, 0.209000, 0.229000
26.9167, 0.586761, 0.00000, 226.600, 2.51001, 2.14001, 0.580017, 6.76001, 0.198000, 0.209000, 0.229000
26.9583, -0.178986, 0.00000, 38.9000, -0.339996, 1.02002, 0.990021, 6.76001, 0.198000, 0.209000, 0.229000
27.0000, -2.55167, 0.00000, 0.00000, -3.31000, 0.220001, 0.860016, 6.75000, 0.198000, 0.209000, 0.229000
27.0417, -3.30106, 0.00000, 0.00000, -3.84000, -0.100006, 0.779999, 6.75000, 0.198000, 0.209000, 0.229000
27.0833, -3.51569, 0.00000, 0.00000, -3.88998, -0.470001, 0.570007, 6.74002, 0.199000, 0.209000, 0.229000
27.1250, -3.36606, 0.00000, 0.00000, -3.72998, -0.570007, 0.390015, 6.73001, 0.199000, 0.209000, 0.229000
27.1667, -2.67245, 0.00000, 0.00000, -2.97000, -0.549988, 0.240021, 6.73001, 0.200000, 0.209000, 0.229000
27.2083, -2.16626, 0.00000, 0.00000, -2.38000, -0.410004, 0.190002, 6.72000, 0.200000, 0.209000, 0.229000
27.2500, -2.21890, 0.00000, 0.00000, -2.38000, -1.48999, 0.140015, 6.70999, 0.200000, 0.209000, 0.229000
27.2917, -2.02914, 0.00000, 0.00000, -2.07001, -0.799988, -0.169983, 6.70001, 0.199000, 0.209000, 0.229000
27.3333, -1.83249, 0.0390000, 0.00000, -1.91998, -0.309998, 0.0599976, 6.69000, 0.200000, 0.209000, 0.229000
27.3750, -2.23999, 0.0470000, 0.00000, -2.10001, -0.630005, -0.139984, 6.67999, 0.200000, 0.209000, 0.229000
27.4167, -1.64569, 0.00100000, 0.00000, -1.70999, -0.199982, 0.140015, 6.67999, 0.201000, 0.209000, 0.229000
27.4583, -1.65750, 0.0160000, 0.00000, -1.69000, -0.229980, 0.140015, 6.66000, 0.201000, 0.209000, 0.229000
27.5000, -0.670105, 0.00000, 0.00000, -0.739990, -0.369995, 0.119995, 6.64999, 0.200000, 0.209000, 0.229000
27.5417, -1.00473, 0.00000, 0.00000, -1.19000, -0.109985, 0.119995, 6.64001, 0.205000, 0.212000, 0.229000
27.5833, -1.01736, 0.00000, 8.30000, -1.16000, -0.0499878, 0.200012, 6.63000, 0.204000, 0.212000, 0.229000
27.6250, 0.0595398, 0.00800000, 91.5000, 0.339996, 0.0299988, 0.300018, 6.62000, 0.207000, 0.214000, 0.229000
27.6667, 0.519501, 0.0100000, 74.7000, 0.589996, 0.350006, 0.420013, 6.62000, 0.205000, 0.214000, 0.229000
27.7083, 1.23318, 0.00000, 90.3000, 1.39001, 1.11002, 0.860016, 6.62000, 0.204000, 0.213000, 0.229000
27.7500, 1.27151, 0.00000, 89.7000, 1.38000, 1.02002, 0.860016, 6.62000, 0.204000, 0.213000, 0.229000
27.7917, 1.77267, 0.00000, 103.500, 1.94000, 1.45999, 1.14999, 6.61002, 0.203000, 0.213000, 0.229000
27.8333, 2.78943, 0.00000, 234.700, 4.09000, 2.88000, 1.84000, 6.61002, 0.202000, 0.213000, 0.229000
27.8750, 2.65219, 0.00000, 129.300, 3.14001, 2.51001, 1.95001, 6.63000, 0.201000, 0.212000, 0.229000
27.9167, 2.94913, 0.00000, 126.100, 3.28000, 2.79001, 2.35001, 6.63000, 0.200000, 0.212000, 0.229000
27.9583, 2.37729, 0.00000, 37.2000, 1.98001, 2.81000, 2.61002, 6.63000, 0.199000, 0.212000, 0.229000
28.0000, 0.192657, 0.00000, 0.00000, -0.630005, 1.11002, 2.34000, 6.63000, 0.199000, 0.212000, 0.229000
28.0417, -0.131989, 0.00000, 0.00000, -0.940002, 0.580017, 2.37000, 6.63000, 0.199000, 0.211000, 0.229000
28.0833, -0.206665, 0.00000, 0.00000, -0.970001, 0.309998, 2.25000, 6.63000, 0.199000, 0.211000, 0.229000
28.1250, -0.103394, 0.00000, 0.00000, -0.660004, 0.230011, 1.86002, 6.63000, 0.198000, 0.211000, 0.229000
28.1667, 0.322845, 0.00000, 0.00000, -0.160004, 0.360016, 1.33002, 6.63000, 0.198000, 0.211000, 0.229000
28.2083, 0.582275, 0.00000, 0.00000, 0.309998, 1.14001, 2.17999, 6.63000, 0.198000, 0.211000, 0.229000
28.2500, -0.234406, 0.00000, 0.00000, -0.609985, 0.580017, 1.74002, 6.62000, 0.198000, 0.211000, 0.229000
28.2917, -0.613983, 0.00000, 0.00000, -0.970001, 0.270020, 1.33002, 6.62000, 0.198000, 0.211000, 0.229000
28.3333, -0.890686, 0.00000, 0.00000, -1.16998, 0.300018, 1.45999, 6.61002, 0.198000, 0.211000, 0.229000
28.3750, -1.17154, 0.00000, 0.00000, -1.32001, 0.0299988, 1.14001, 6.61002, 0.197000, 0.210000, 0.229000
28.4167, -1.79016, 0.00000, 0.00000, -1.56000, 0.0700073, 1.01001, 6.60001, 0.197000, 0.210000, 0.229000
28.4583, -2.23770, 0.00000, 0.00000, -1.45999, 0.00000, 0.899994, 6.60001, 0.197000, 0.210000, 0.229000
28.5000, -2.54788, 0.00100000, 0.00000, -1.66000, -0.350006, 0.750000, 6.59000, 0.198000, 0.210000, 0.229000
28.5417, -3.25491, 0.0420000, 0.00000, -2.78000, -0.179993, 0.610016, 6.59000, 0.199000, 0.210000, 0.229000
28.5833, -3.70932, 0.0270000, 22.2000, -3.10999, -0.0899963, 0.600006, 6.58002, 0.198000, 0.210000, 0.229000
28.6250, -3.76648, 0.00000, 290.400, -2.29999, -0.389984, 0.190002, 6.57001, 0.200000, 0.210000, 0.228000
28.6667, -3.71414, 0.00000, 461.700, -1.20999, -0.190002, 0.339996, 6.57001, 0.200000, 0.210000, 0.228000
28.7083, -3.83490, 0.00000, 593.100, 0.149994, -0.149994, 0.360016, 6.56000, 0.200000, 0.210000, 0.228000
28.7500, -3.17349, 0.00000, 649.600, 1.44000, 0.760010, 0.679993, 6.56000, 0.199000, 0.210000, 0.228000
28.7917, -2.39175, 0.00000, 638.100, 2.26001, 1.52002, 1.00000, 6.55002, 0.199000, 0.210000, 0.228000
28.8333, -1.81430, 0.00000, 562.900, 2.33002, 1.99002, 1.53000, 6.55002, 0.198000, 0.209000, 0.228000
28.8750, -1.86331, 0.00000, 423.500, 1.36002, 1.78000, 1.74002, 6.54001, 0.197000, 0.209000, 0.228000
28.9167, -2.18964, 0.00000, 244.200, -0.459991, 0.899994, 1.64999, 6.54001, 0.196000, 0.209000, 0.228000
28.9583, -3.17532, 0.00000, 49.0000, -3.20999, 0.459991, 1.45001, 6.53000, 0.196000, 0.209000, 0.228000
29.0000, -4.69843, 0.00000, 0.00000, -4.94998, -0.00997925, 1.20001, 6.53000, 0.197000, 0.209000, 0.228000
29.0417, -5.37271, 0.00000, 0.00000, -5.59000, -0.809998, 0.940002, 6.52002, 0.197000, 0.209000, 0.228000
29.0833, -5.72897, 0.00000, 0.00000, -5.94000, -1.70999, 0.619995, 6.51001, 0.197000, 0.209000, 0.228000
29.1250, -6.58786, 0.00000, 0.00000, -6.85001, -3.69998, 0.670013, 6.51001, 0.198000, 0.209000, 0.228000
29.1667, -7.10367, 0.00000, 0.00000, -7.47000, -4.38000, 0.619995, 6.50000, 0.198000, 0.209000, 0.228000
29.2083, -8.51254, 0.00000, 0.00000, -9.23999, -6.06000, -0.0599976, 6.50000, 0.198000, 0.209000, 0.228000
29.2500, -8.91992, 0.00000, 0.00000, -9.66998, -6.63000, -0.720001, 6.49002, 0.198000, 0.209000, 0.228000
29.2917, -9.62704, 0.00000, 0.00000, -10.2200, -7.16000, -1.47000, 6.49002, 0.198000, 0.209000, 0.228000
29.3333, -9.70908, 0.00000, 0.00000, -10.2300, -7.31000, -2.00998, 6.48001, 0.198000, 0.209000, 0.228000
29.3750, -9.80295, 0.00000, 0.00000, -10.2300, -7.41998, -2.42999, 6.48001, 0.198000, 0.209000, 0.228000
29.4167, -9.94153, 0.00000, 0.00000, -10.2400, -7.54999, -2.82001, 6.47000, 0.198000, 0.209000, 0.228000
29.4583, -9.73300, 0.00000, 0.00000, -10.0500, -7.59000, -3.53000, 6.47000, 0.198000, 0.210000, 0.228000
29.5000, -9.65088, 0.00000, 0.00000, -9.97998, -7.73999, -4.22998, 6.45999, 0.198000, 0.210000, 0.228000
29.5417, -9.30640, 0.00000, 0.00000, -9.66000, -7.69000, -4.70999, 6.45001, 0.198000, 0.210000, 0.228000
29.5833, -7.89380, 0.00000, 104.500, -7.94000, -7.37000, -4.98999, 6.45001, 0.198000, 0.210000, 0.228000
29.6250, -5.17050, 0.00000, 284.900, -4.34000, -6.07999, -5.14999, 6.44000, 0.198000, 0.210000, 0.228000
29.6667, -1.72293, 0.00000, 457.900, 1.00000, -4.20999, -4.45999, 6.44000, 0.198000, 0.210000, 0.228000
29.7083, 2.06277, 0.00000, 573.000, 5.20999, 0.589996, -3.54999, 6.42999, 0.197000, 0.210000, 0.228000
29.7500, 4.23438, 0.00000, 627.800, 8.09000, 3.11002, -2.01999, 6.42999, 0.197000, 0.209000, 0.228000
29.7917, 5.62955, 0.00000, 614.900, 9.39999, 4.64999, -0.419983, 6.42001, 0.197000, 0.209000, 0.228000
29.8333, 7.50546, 0.00000, 539.500, 10.5700, 6.14999, 1.22000, 6.42001, 0.197000, 0.209000, 0.228000
29.8750, 8.61584, 0.00000, 406.200, 10.4800, 6.98001, 2.54001, 6.41000, 0.197000, 0.209000, 0.228000
29.9167, 9.07486, 0.00000, 232.000, 9.49002, 7.29001, 3.64001, 6.41000, 0.196000, 0.209000, 0.228000
29.9583, 6.60574, 0.00000, 46.7000, 6.01001, 6.03000, 3.92001, 6.41000, 0.196000, 0.209000, 0.228000
30.0000, 3.56967, 0.00000, 0.00000, 2.66000, 3.99002, 4.00000, 6.41000, 0.196000, 0.209000, 0.228000
30.0417, 2.20642, 0.00000, 0.00000, 1.33002, 2.67999, 3.52002, 6.41000, 0.196000, 0.208000, 0.228000
30.0833, 0.973480, 0.00000, 0.00000, -0.109985, 1.56000, 2.87000, 6.41000, 0.196000, 0.208000, 0.228000
30.1250, 0.0721741, 0.00000, 0.00000, -1.44000, 0.360016, 2.39999, 6.41000, 0.196000, 0.208000, 0.228000
30.1667, -0.145447, 0.00000, 0.00000, -2.19998, 0.929993, 1.88000, 6.39999, 0.197000, 0.208000, 0.228000
30.2083, 0.183624, 0.00000, 0.00000, -1.64999, 0.670013, 1.45999, 6.38000, 0.197000, 0.208000, 0.228000
30.2500, 1.55618, 0.00000, 0.00000, 0.459991, 0.730011, 1.44000, 6.39999, 0.197000, 0.208000, 0.228000
30.2917, 0.753998, 0.00000, 0.00000, -0.339996, 0.290009, 1.20001, 6.39999, 0.197000, 0.208000, 0.228000
30.3333, 0.649109, 0.00000, 0.00000, -0.389984, 0.179993, 1.12000, 6.41000, 0.197000, 0.208000, 0.228000
30.3750, 0.818665, 0.00000, 0.00000, -0.119995, 0.309998, 1.03000, 6.41000, 0.197000, 0.208000, 0.228000
30.4167, 0.224274, 0.00000, 0.00000, -0.589996, -0.0299988, 0.800018, 6.41000, 0.197000, 0.208000, 0.228000
30.4583, -0.746124, 0.00000, 0.00000, -1.47998, 0.149994, 0.690002, 6.41000, 0.197000, 0.208000, 0.228000
30.5000, -1.72720, 0.00000, 0.00000, -2.31000, 0.440002, 0.830017, 6.41000, 0.197000, 0.208000, 0.228000
30.5417, -2.48868, 0.00000, 0.00000, -3.07001, 0.290009, 0.830017, 6.41000, 0.197000, 0.208000, 0.228000
30.5833, -2.35934, 0.00000, 111.600, -2.59000, -0.130005, 0.790009, 6.41000, 0.197000, 0.208000, 0.228000
30.6250, -0.630005, 0.00000, 307.200, 0.869995, 0.190002, 0.670013, 6.41000, 0.198000, 0.207000, 0.228000
30.6667, 1.04776, 0.00000, 455.500, 3.97000, 1.87000, 0.959991, 6.41000, 0.197000, 0.207000, 0.228000
30.7083, 2.91635, 0.00000, 571.200, 6.80002, 3.83002, 1.73001, 6.41000, 0.197000, 0.207000, 0.228000
30.7500, 4.32584, 0.00000, 615.300, 8.86002, 5.62000, 2.70001, 6.41000, 0.197000, 0.207000, 0.228000
30.7917, 6.04141, 0.00000, 614.900, 10.8800, 7.53000, 3.92001, 6.41000, 0.197000, 0.207000, 0.228000
30.8333, 6.72403, 0.00000, 520.300, 10.9000, 8.23001, 4.86002, 6.41000, 0.197000, 0.207000, 0.228000
30.8750, 6.99551, 0.00000, 416.800, 10.1500, 8.38000, 5.64999, 6.41000, 0.196000, 0.207000, 0.228000
30.9167, 6.97046, 0.00000, 199.300, 8.19000, 7.89001, 6.16000, 6.41000, 0.196000, 0.207000, 0.228000
30.9583, 5.74637, 0.00000, 63.5000, 5.59000, 6.66000, 6.31000, 6.41000, 0.195000, 0.207000, 0.228000
31.0000, 3.52243, 0.00000, 0.00000, 2.91000, 4.99002, 5.89999, 6.41000, 0.196000, 0.207000, 0.228000
31.0417, 1.38339, 0.00000, 0.00000, 0.559998, 3.07001, 5.23001, 6.41000, 0.196000, 0.207000, 0.228000
31.0833, 0.452789, 0.00000, 0.00000, -0.410004, 2.02002, 4.47000, 6.41000, 0.196000, 0.207000, 0.228000
31.1250, -0.415985, 0.00000, 0.00000, -1.14999, 1.17999, 3.70999, 6.41000, 0.196000, 0.207000, 0.228000
31.1667, -1.79630, 0.00000, 0.00000, -3.32001, 1.62000, 2.88000, 6.41000, 0.196000, 0.207000, 0.228000
31.2083, -2.40359, 0.00000, 0.00000, -3.94998, 1.69000, 2.66000, 6.41000, 0.196000, 0.207000, 0.228000
31.2500, -3.09689, 0.00000, 0.00000, -4.57001, 1.20001, 2.44000, 6.41000, 0.196000, 0.206000, 0.228000
31.2917, -3.15814, 0.00000, 0.00000, -4.47998, 0.890015, 2.20999, 6.41000, 0.196000, 0.206000, 0.228000
31.3333, -3.14932, 0.00000, 0.00000, -4.32001, 0.679993, 2.04001, 6.41000, 0.197000, 0.206000, 0.228000
31.3750, -3.26202, 0.00000, 0.00000, -4.07999, 0.260010, 1.67999, 6.41000, 0.197000, 0.206000, 0.228000
31.4167, -2.87454, 0.00000, 0.00000, -3.45999, 0.200012, 1.45001, 6.41000, 0.197000, 0.206000, 0.228000
31.4583, -2.57574, 0.00000, 0.00000, -3.10001, 0.250000, 1.29001, 6.41000, 0.197000, 0.206000, 0.228000
31.5000, -2.69785, 0.00000, 0.00000, -3.17999, 0.320007, 1.26001, 6.41000, 0.198000, 0.206000, 0.228000
31.5417, -2.37582, 0.00000, 0.00000, -2.88000, 0.360016, 1.17999, 6.41000, 0.198000, 0.206000, 0.228000
31.5833, -1.69699, 0.00000, 110.800, -1.94998, 0.610016, 1.29001, 6.41000, 0.198000, 0.206000, 0.228000
31.6250, 1.03879, 0.00000, 301.100, 2.17001, 0.880005, 1.24002, 6.41000, 0.197000, 0.206000, 0.228000
31.6667, 4.00961, 0.00000, 456.600, 6.19000, 3.26001, 1.80002, 6.41000, 0.197000, 0.206000, 0.228000
31.7083, 6.43948, 0.00000, 569.100, 9.19000, 5.14001, 2.16000, 6.41000, 0.193000, 0.206000, 0.228000
31.7500, 8.80219, 0.00000, 619.300, 12.4100, 7.99002, 3.89999, 6.41000, 0.196000, 0.206000, 0.228000
31.7917, 10.6991, 0.00000, 614.100, 14.2200, 9.85001, 5.23001, 6.41000, 0.196000, 0.206000, 0.228000
31.8333, 12.3925, 0.00000, 541.800, 15.3100, 11.4300, 6.72000, 6.41000, 0.196000, 0.206000, 0.228000
